"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+3.72500000000E+008, -4.10471520136E+001, +0.00000000000E+000
+3.73125000000E+008, -4.13998118775E+001, +0.00000000000E+000
+3.73750000000E+008, -4.10183259444E+001, +0.00000000000E+000
+3.74375000000E+008, -4.15080968434E+001, +0.00000000000E+000
+3.75000000000E+008, -4.12304921864E+001, +0.00000000000E+000
+3.75625000000E+008, -4.10895002365E+001, +0.00000000000E+000
+3.76250000000E+008, -4.08644912203E+001, +0.00000000000E+000
+3.76875000000E+008, -4.10447524891E+001, +0.00000000000E+000
+3.77500000000E+008, -4.08389529181E+001, +0.00000000000E+000
+3.78125000000E+008, -4.10203373166E+001, +0.00000000000E+000
+3.78750000000E+008, -4.09522303293E+001, +0.00000000000E+000
+3.79375000000E+008, -4.07686807860E+001, +0.00000000000E+000
+3.80000000000E+008, -4.05311167095E+001, +0.00000000000E+000
+3.80625000000E+008, -4.03365262219E+001, +0.00000000000E+000
+3.81250000000E+008, -4.09809667277E+001, +0.00000000000E+000
+3.81875000000E+008, -4.08594304394E+001, +0.00000000000E+000
+3.82500000000E+008, -4.09905727072E+001, +0.00000000000E+000
+3.83125000000E+008, -4.10273247173E+001, +0.00000000000E+000
+3.83750000000E+008, -4.07002108000E+001, +0.00000000000E+000
+3.84375000000E+008, -4.10048569942E+001, +0.00000000000E+000
+3.85000000000E+008, -4.09318723362E+001, +0.00000000000E+000
+3.85625000000E+008, -4.07830504448E+001, +0.00000000000E+000
+3.86250000000E+008, -4.05878407903E+001, +0.00000000000E+000
+3.86875000000E+008, -4.08618699249E+001, +0.00000000000E+000
+3.87500000000E+008, -4.06865607844E+001, +0.00000000000E+000
+3.88125000000E+008, -4.09243012943E+001, +0.00000000000E+000
+3.88750000000E+008, -4.07147083982E+001, +0.00000000000E+000
+3.89375000000E+008, -4.03684320292E+001, +0.00000000000E+000
+3.90000000000E+008, -4.07459393075E+001, +0.00000000000E+000
+3.90625000000E+008, -4.05587120362E+001, +0.00000000000E+000
+3.91250000000E+008, -4.07742217259E+001, +0.00000000000E+000
+3.91875000000E+008, -4.04648006779E+001, +0.00000000000E+000
+3.92500000000E+008, -4.07155805221E+001, +0.00000000000E+000
+3.93125000000E+008, -4.04805060603E+001, +0.00000000000E+000
+3.93750000000E+008, -4.04149996811E+001, +0.00000000000E+000
+3.94375000000E+008, -4.05395711150E+001, +0.00000000000E+000
+3.95000000000E+008, -4.05549738572E+001, +0.00000000000E+000
+3.95625000000E+008, -4.09122425266E+001, +0.00000000000E+000
+3.96250000000E+008, -4.05121934203E+001, +0.00000000000E+000
+3.96875000000E+008, -4.06190172012E+001, +0.00000000000E+000
+3.97500000000E+008, -4.04047624703E+001, +0.00000000000E+000
+3.98125000000E+008, -4.06749924487E+001, +0.00000000000E+000
+3.98750000000E+008, -4.04986350901E+001, +0.00000000000E+000
+3.99375000000E+008, -4.04619388472E+001, +0.00000000000E+000
+4.00000000000E+008, -4.03985933539E+001, +0.00000000000E+000
+4.00625000000E+008, -4.03724175443E+001, +0.00000000000E+000
+4.01250000000E+008, -4.02620199344E+001, +0.00000000000E+000
+4.01875000000E+008, -4.01539870189E+001, +0.00000000000E+000
+4.02500000000E+008, -4.04211436203E+001, +0.00000000000E+000
+4.03125000000E+008, -4.03144450364E+001, +0.00000000000E+000
+4.03750000000E+008, -4.02067193750E+001, +0.00000000000E+000
+4.04375000000E+008, -4.02708323408E+001, +0.00000000000E+000
+4.05000000000E+008, -4.03965328361E+001, +0.00000000000E+000
+4.05625000000E+008, -4.03327617802E+001, +0.00000000000E+000
+4.06250000000E+008, -4.02550705548E+001, +0.00000000000E+000
+4.06875000000E+008, -4.02545012231E+001, +0.00000000000E+000
+4.07500000000E+008, -4.01068195441E+001, +0.00000000000E+000
+4.08125000000E+008, -4.04452784453E+001, +0.00000000000E+000
+4.08750000000E+008, -4.04769437590E+001, +0.00000000000E+000
+4.09375000000E+008, -4.02396126241E+001, +0.00000000000E+000
+4.10000000000E+008, -4.02087867366E+001, +0.00000000000E+000
+4.10625000000E+008, -4.02289545353E+001, +0.00000000000E+000
+4.11250000000E+008, -4.02380687915E+001, +0.00000000000E+000
+4.11875000000E+008, -4.05534610254E+001, +0.00000000000E+000
+4.12500000000E+008, -4.01505148529E+001, +0.00000000000E+000
+4.13125000000E+008, -4.02224172494E+001, +0.00000000000E+000
+4.13750000000E+008, -4.01894955534E+001, +0.00000000000E+000
+4.14375000000E+008, -4.02663739006E+001, +0.00000000000E+000
+4.15000000000E+008, -4.01382375962E+001, +0.00000000000E+000
+4.15625000000E+008, -4.03477366662E+001, +0.00000000000E+000
+4.16250000000E+008, -4.01657228184E+001, +0.00000000000E+000
+4.16875000000E+008, -4.00466042257E+001, +0.00000000000E+000
+4.17500000000E+008, -4.00983838663E+001, +0.00000000000E+000
+4.18125000000E+008, -4.01258300185E+001, +0.00000000000E+000
+4.18750000000E+008, -3.99841315056E+001, +0.00000000000E+000
+4.19375000000E+008, -4.00262353953E+001, +0.00000000000E+000
+4.20000000000E+008, -3.98783195851E+001, +0.00000000000E+000
+4.20625000000E+008, -4.01179656553E+001, +0.00000000000E+000
+4.21250000000E+008, -4.00945188352E+001, +0.00000000000E+000
+4.21875000000E+008, -4.01553183646E+001, +0.00000000000E+000
+4.22500000000E+008, -3.98373469342E+001, +0.00000000000E+000
+4.23125000000E+008, -3.97578224653E+001, +0.00000000000E+000
+4.23750000000E+008, -4.00684467608E+001, +0.00000000000E+000
+4.24375000000E+008, -4.00856086234E+001, +0.00000000000E+000
+4.25000000000E+008, -4.00025027035E+001, +0.00000000000E+000
+4.25625000000E+008, -4.01462279629E+001, +0.00000000000E+000
+4.26250000000E+008, -4.00043463590E+001, +0.00000000000E+000
+4.26875000000E+008, -3.99279575351E+001, +0.00000000000E+000
+4.27500000000E+008, -3.97436611372E+001, +0.00000000000E+000
+4.28125000000E+008, -4.00831167579E+001, +0.00000000000E+000
+4.28750000000E+008, -3.99004060968E+001, +0.00000000000E+000
+4.29375000000E+008, -3.99722983594E+001, +0.00000000000E+000
+4.30000000000E+008, -4.01438153461E+001, +0.00000000000E+000
+4.30625000000E+008, -3.97078317685E+001, +0.00000000000E+000
+4.31250000000E+008, -3.98196827098E+001, +0.00000000000E+000
+4.31875000000E+008, -3.97496057494E+001, +0.00000000000E+000
+4.32500000000E+008, -3.97955514838E+001, +0.00000000000E+000
+4.33125000000E+008, -3.98290577290E+001, +0.00000000000E+000
+4.33750000000E+008, -3.98083381211E+001, +0.00000000000E+000
+4.34375000000E+008, -3.97400285705E+001, +0.00000000000E+000
+4.35000000000E+008, -4.00649387634E+001, +0.00000000000E+000
+4.35625000000E+008, -3.94818749912E+001, +0.00000000000E+000
+4.36250000000E+008, -3.97283135253E+001, +0.00000000000E+000
+4.36875000000E+008, -4.00611927517E+001, +0.00000000000E+000
+4.37500000000E+008, -3.97753660373E+001, +0.00000000000E+000
+4.38125000000E+008, -4.01056479852E+001, +0.00000000000E+000
+4.38750000000E+008, -3.93797723553E+001, +0.00000000000E+000
+4.39375000000E+008, -3.96753524615E+001, +0.00000000000E+000
+4.40000000000E+008, -3.97512865443E+001, +0.00000000000E+000
+4.40625000000E+008, -3.98777240111E+001, +0.00000000000E+000
+4.41250000000E+008, -3.97178508724E+001, +0.00000000000E+000
+4.41875000000E+008, -3.95785590690E+001, +0.00000000000E+000
+4.42500000000E+008, -3.95184675330E+001, +0.00000000000E+000
+4.43125000000E+008, -3.99269900064E+001, +0.00000000000E+000
+4.43750000000E+008, -3.95011270710E+001, +0.00000000000E+000
+4.44375000000E+008, -3.94058024568E+001, +0.00000000000E+000
+4.45000000000E+008, -3.95386352788E+001, +0.00000000000E+000
+4.45625000000E+008, -3.95033621113E+001, +0.00000000000E+000
+4.46250000000E+008, -3.94569313782E+001, +0.00000000000E+000
+4.46875000000E+008, -3.95438110299E+001, +0.00000000000E+000
+4.47500000000E+008, -3.96140939655E+001, +0.00000000000E+000
+4.48125000000E+008, -3.94559750952E+001, +0.00000000000E+000
+4.48750000000E+008, -3.93087286784E+001, +0.00000000000E+000
+4.49375000000E+008, -3.93467692026E+001, +0.00000000000E+000
+4.50000000000E+008, -3.94648575815E+001, +0.00000000000E+000
+4.50625000000E+008, -3.93584576469E+001, +0.00000000000E+000
+4.51250000000E+008, -3.92636182441E+001, +0.00000000000E+000
+4.51875000000E+008, -3.92878203001E+001, +0.00000000000E+000
+4.52500000000E+008, -3.92161164321E+001, +0.00000000000E+000
+4.53125000000E+008, -3.95329692018E+001, +0.00000000000E+000
+4.53750000000E+008, -3.92816505342E+001, +0.00000000000E+000
+4.54375000000E+008, -3.93023324457E+001, +0.00000000000E+000
+4.55000000000E+008, -3.91771844219E+001, +0.00000000000E+000
+4.55625000000E+008, -3.92025091127E+001, +0.00000000000E+000
+4.56250000000E+008, -3.91772794415E+001, +0.00000000000E+000
+4.56875000000E+008, -3.91171324622E+001, +0.00000000000E+000
+4.57500000000E+008, -3.92227940275E+001, +0.00000000000E+000
+4.58125000000E+008, -3.93346387176E+001, +0.00000000000E+000
+4.58750000000E+008, -3.90960337726E+001, +0.00000000000E+000
+4.59375000000E+008, -3.90904839966E+001, +0.00000000000E+000
+4.60000000000E+008, -3.92098917396E+001, +0.00000000000E+000
+4.60625000000E+008, -3.90504231090E+001, +0.00000000000E+000
+4.61250000000E+008, -3.91978522977E+001, +0.00000000000E+000
+4.61875000000E+008, -3.91493465552E+001, +0.00000000000E+000
+4.62500000000E+008, -3.90027685407E+001, +0.00000000000E+000
+4.63125000000E+008, -3.89758587634E+001, +0.00000000000E+000
+4.63750000000E+008, -3.89761290272E+001, +0.00000000000E+000
+4.64375000000E+008, -3.92052908165E+001, +0.00000000000E+000
+4.65000000000E+008, -3.89541823320E+001, +0.00000000000E+000
+4.65625000000E+008, -3.89224318957E+001, +0.00000000000E+000
+4.66250000000E+008, -3.90616471717E+001, +0.00000000000E+000
+4.66875000000E+008, -3.89273297432E+001, +0.00000000000E+000
+4.67500000000E+008, -3.91044225672E+001, +0.00000000000E+000
+4.68125000000E+008, -3.89293696913E+001, +0.00000000000E+000
+4.68750000000E+008, -3.86162342345E+001, +0.00000000000E+000
+4.69375000000E+008, -3.88033178272E+001, +0.00000000000E+000
+4.70000000000E+008, -3.88245437604E+001, +0.00000000000E+000
+4.70625000000E+008, -3.87241477007E+001, +0.00000000000E+000
+4.71250000000E+008, -3.85024713833E+001, +0.00000000000E+000
+4.71875000000E+008, -3.88059498694E+001, +0.00000000000E+000
+4.72500000000E+008, -3.87691441455E+001, +0.00000000000E+000
+4.73125000000E+008, -3.86648192157E+001, +0.00000000000E+000
+4.73750000000E+008, -3.86835291435E+001, +0.00000000000E+000
+4.74375000000E+008, -3.86868953235E+001, +0.00000000000E+000
+4.75000000000E+008, -3.85019241099E+001, +0.00000000000E+000
+4.75625000000E+008, -3.84029877919E+001, +0.00000000000E+000
+4.76250000000E+008, -3.85937488531E+001, +0.00000000000E+000
+4.76875000000E+008, -3.83829090036E+001, +0.00000000000E+000
+4.77500000000E+008, -3.82433359102E+001, +0.00000000000E+000
+4.78125000000E+008, -3.82622071589E+001, +0.00000000000E+000
+4.78750000000E+008, -3.84739073356E+001, +0.00000000000E+000
+4.79375000000E+008, -3.82483730898E+001, +0.00000000000E+000
+4.80000000000E+008, -3.83287239064E+001, +0.00000000000E+000
+4.80625000000E+008, -3.84041894604E+001, +0.00000000000E+000
+4.81250000000E+008, -3.82638211316E+001, +0.00000000000E+000
+4.81875000000E+008, -3.83631641597E+001, +0.00000000000E+000
+4.82500000000E+008, -3.81292175795E+001, +0.00000000000E+000
+4.83125000000E+008, -3.81918710272E+001, +0.00000000000E+000
+4.83750000000E+008, -3.83335869219E+001, +0.00000000000E+000
+4.84375000000E+008, -3.82566430283E+001, +0.00000000000E+000
+4.85000000000E+008, -3.82210353500E+001, +0.00000000000E+000
+4.85625000000E+008, -3.86485899269E+001, +0.00000000000E+000
+4.86250000000E+008, -3.84382761160E+001, +0.00000000000E+000
+4.86875000000E+008, -3.83393897721E+001, +0.00000000000E+000
+4.87500000000E+008, -3.81143360601E+001, +0.00000000000E+000
+4.88125000000E+008, -3.80601141554E+001, +0.00000000000E+000
+4.88750000000E+008, -3.83059462767E+001, +0.00000000000E+000
+4.89375000000E+008, -3.81323416455E+001, +0.00000000000E+000
+4.90000000000E+008, -3.80730120179E+001, +0.00000000000E+000
+4.90625000000E+008, -3.80120556835E+001, +0.00000000000E+000
+4.91250000000E+008, -3.80522221606E+001, +0.00000000000E+000
+4.91875000000E+008, -3.77666214012E+001, +0.00000000000E+000
+4.92500000000E+008, -3.77173221852E+001, +0.00000000000E+000
+4.93125000000E+008, -3.76229149655E+001, +0.00000000000E+000
+4.93750000000E+008, -3.77924574393E+001, +0.00000000000E+000
+4.94375000000E+008, -3.77044719889E+001, +0.00000000000E+000
+4.95000000000E+008, -3.73098029408E+001, +0.00000000000E+000
+4.95625000000E+008, -3.75271525561E+001, +0.00000000000E+000
+4.96250000000E+008, -3.76481845785E+001, +0.00000000000E+000
+4.96875000000E+008, -3.77638887416E+001, +0.00000000000E+000
+4.97500000000E+008, -3.74859102577E+001, +0.00000000000E+000
+4.98125000000E+008, -3.77321501622E+001, +0.00000000000E+000
+4.98750000000E+008, -3.76072565424E+001, +0.00000000000E+000
+4.99375000000E+008, -3.78078352762E+001, +0.00000000000E+000
+5.00000000000E+008, -3.72652126578E+001, +0.00000000000E+000
+5.00625000000E+008, -3.74663483990E+001, +0.00000000000E+000
+5.01250000000E+008, -3.76881468660E+001, +0.00000000000E+000
+5.01875000000E+008, -3.75816693920E+001, +0.00000000000E+000
+5.02500000000E+008, -3.73923254107E+001, +0.00000000000E+000
+5.03125000000E+008, -3.73873766836E+001, +0.00000000000E+000
+5.03750000000E+008, -3.73161433820E+001, +0.00000000000E+000
+5.04375000000E+008, -3.72304092531E+001, +0.00000000000E+000
+5.05000000000E+008, -3.72735629338E+001, +0.00000000000E+000
+5.05625000000E+008, -3.71455081151E+001, +0.00000000000E+000
+5.06250000000E+008, -3.74914984322E+001, +0.00000000000E+000
+5.06875000000E+008, -3.70958751424E+001, +0.00000000000E+000
+5.07500000000E+008, -3.69485631046E+001, +0.00000000000E+000
+5.08125000000E+008, -3.72069778179E+001, +0.00000000000E+000
+5.08750000000E+008, -3.71599417096E+001, +0.00000000000E+000
+5.09375000000E+008, -3.73627367940E+001, +0.00000000000E+000
+5.10000000000E+008, -3.71883552786E+001, +0.00000000000E+000
+5.10625000000E+008, -3.69323130027E+001, +0.00000000000E+000
+5.11250000000E+008, -3.70153857710E+001, +0.00000000000E+000
+5.11875000000E+008, -3.69973624139E+001, +0.00000000000E+000
